12000 3 
121 1.111111e+000 -1 
147 9.000000e-001 -1 
97 8.500000e-001 -1 
115 9.000000e-001 -1 
51 1.666667e+000 -1 
57 1.333333e+000 -1 
66 9.000000e-001 -1 
72 7.500000e-001 -1 
59 9.000000e-001 -1 
80 1.111111e+000 -1 
137 9.500000e-001 -1 
117 9.000000e-001 -1 
104 8.500000e-001 -1 
78 9.500000e-001 -1 
106 1.052632e+000 -1 
64 1.333333e+000 -1 
50 9.500000e-001 -1 
38 1.111111e+000 -1 
82 9.500000e-001 -1 
43 6.500000e-001 -1 
53 7.500000e-001 -1 
71 9.000000e-001 -1 
55 9.000000e-001 -1 
57 1.052632e+000 -1 
45 1.111111e+000 -1 
47 1 -1 
12 1.666667e+000 -1 
45 9.500000e-001 -1 
61 1.052632e+000 -1 
56 1.052632e+000 -1 
63 8.500000e-001 -1 
51 1.052632e+000 -1 
38 6.000000e-001 -1 
16 6.500000e-001 -1 
14 1.052632e+000 -1 
96 1 -1 
56 8.000000e-001 -1 
78 8.000000e-001 -1 
78 7.500000e-001 -1 
13 9.000000e-001 -1 
57 8.500000e-001 -1 
45 9.500000e-001 -1 
28 1.250000e+000 -1 
53 1.428571e+000 -1 
32 9.500000e-001 -1 
101 8.000000e-001 -1 
148 9.500000e-001 -1 
96 1.250000e+000 -1 
83 1.250000e+000 -1 
97 8.000000e-001 -1 
136 9.000000e-001 -1 
147 9.500000e-001 -1 
124 9.000000e-001 -1 
114 9.000000e-001 -1 
112 1 -1 
113 9.000000e-001 -1 
81 7.000000e-001 -1 
54 1.176471e+000 -1 
137 1.111111e+000 -1 
119 8.000000e-001 -1 
107 1.111111e+000 -1 
106 8.000000e-001 -1 
65 1.333333e+000 -1 
67 1.250000e+000 -1 
113 8.000000e-001 -1 
107 1.250000e+000 -1 
129 1.176471e+000 -1 
132 1.176471e+000 -1 
121 9.500000e-001 -1 
94 1.052632e+000 -1 
110 1.111111e+000 -1 
155 1.052632e+000 -1 
67 1.333333e+000 -1 
104 1.111111e+000 -1 
71 1.428571e+000 -1 
60 1.666667e+000 -1 
68 1.538462e+000 -1 
43 1.666667e+000 -1 
49 1.538462e+000 -1 
26 2.222222e+000 -1 
65 1.538462e+000 -1 
45 1.818182e+000 -1 
33 1.666667e+000 -1 
40 1.818182e+000 -1 
46 2 -1 
65 8.500000e-001 -1 
84 1.176471e+000 -1 
51 1.333333e+000 -1 
81 8.500000e-001 -1 
65 1.052632e+000 -1 
48 1.176471e+000 -1 
86 1 -1 
81 9.500000e-001 -1 
73 1 -1 
63 1.176471e+000 -1 
105 1.176471e+000 -1 
97 8.500000e-001 -1 
101 7.500000e-001 -1 
83 7.500000e-001 -1 
84 9.500000e-001 -1 
95 9.000000e-001 -1 
111 9.000000e-001 -1 
88 8.000000e-001 -1 
95 8.000000e-001 -1 
101 1.111111e+000 -1 
112 1.250000e+000 -1 
108 1.176471e+000 -1 
135 1.111111e+000 -1 
90 1.250000e+000 -1 
92 1.333333e+000 -1 
161 9.000000e-001 -1 
85 1.176471e+000 -1 
56 1.333333e+000 -1 
103 1.176471e+000 -1 
126 1.052632e+000 -1 
62 9.000000e-001 -1 
89 9.500000e-001 -1 
80 1.052632e+000 -1 
100 1.111111e+000 -1 
89 1.111111e+000 -1 
79 1.111111e+000 -1 
74 1 -1 
19 1.666667e+000 -1 
71 7.500000e-001 -1 
101 8.000000e-001 -1 
27 1.250000e+000 -1 
55 1 -1 
35 8.000000e-001 -1 
54 7.500000e-001 -1 
19 7.500000e-001 -1 
26 8.000000e-001 -1 
37 7.500000e-001 -1 
35 8.000000e-001 -1 
31 6.000000e-001 -1 
24 7.000000e-001 -1 
95 9.000000e-001 -1 
103 9.000000e-001 -1 
92 9.500000e-001 -1 
94 8.500000e-001 -1 
89 1 -1 
90 9.000000e-001 -1 
66 9.500000e-001 -1 
84 8.500000e-001 -1 
74 1.111111e+000 -1 
89 9.500000e-001 -1 
67 1.538462e+000 -1 
128 1.111111e+000 -1 
82 1.333333e+000 -1 
73 1.538462e+000 -1 
63 1.333333e+000 -1 
105 1.250000e+000 -1 
109 1.052632e+000 -1 
79 1.333333e+000 -1 
113 1.176471e+000 -1 
110 1.176471e+000 -1 
86 8.500000e-001 -1 
81 1.052632e+000 -1 
79 1.111111e+000 -1 
76 1.250000e+000 -1 
79 1.176471e+000 -1 
75 1.176471e+000 -1 
102 9.500000e-001 -1 
108 1.052632e+000 -1 
105 9.500000e-001 -1 
74 1.176471e+000 -1 
81 1.250000e+000 -1 
93 1.111111e+000 -1 
44 1.250000e+000 -1 
109 1 -1 
85 1.052632e+000 -1 
93 9.500000e-001 -1 
111 9.500000e-001 -1 
125 8.500000e-001 -1 
98 1.250000e+000 -1 
86 8.000000e-001 -1 
41 1.666667e+000 -1 
74 1.250000e+000 -1 
69 1.428571e+000 -1 
102 1.176471e+000 -1 
62 1.333333e+000 -1 
75 1.250000e+000 -1 
53 1.333333e+000 -1 
93 9.500000e-001 -1 
98 1.111111e+000 -1 
56 1.333333e+000 -1 
86 8.000000e-001 -1 
85 8.000000e-001 -1 
80 8.500000e-001 -1 
36 1.250000e+000 -1 
68 1.111111e+000 -1 
72 8.500000e-001 -1 
82 1.111111e+000 -1 
96 1 -1 
69 7.500000e-001 -1 
63 1.250000e+000 -1 
65 1.333333e+000 -1 
96 1.176471e+000 -1 
97 9.500000e-001 -1 
75 1.250000e+000 -1 
130 1.176471e+000 -1 
149 1.111111e+000 -1 
56 1.428571e+000 -1 
43 1.428571e+000 -1 
34 1.666667e+000 -1 
140 1 -1 
82 1.052632e+000 -1 
116 1.052632e+000 -1 
114 1.052632e+000 -1 
52 1.333333e+000 -1 
106 1.176471e+000 -1 
98 7.500000e-001 -1 
86 1.176471e+000 -1 
114 9.000000e-001 -1 
120 9.500000e-001 -1 
112 1.111111e+000 -1 
29 1.666667e+000 -1 
72 1.333333e+000 -1 
40 1.333333e+000 -1 
39 1.666667e+000 -1 
49 1.428571e+000 -1 
60 1.250000e+000 -1 
54 1.428571e+000 -1 
42 1.666667e+000 -1 
49 1.666667e+000 -1 
52 1.428571e+000 -1 
54 6.000000e-001 -1 
102 8.000000e-001 -1 
36 6.000000e-001 -1 
103 8.500000e-001 -1 
30 6.500000e-001 -1 
73 7.000000e-001 -1 
41 7.000000e-001 -1 
28 9.000000e-001 -1 
34 7.500000e-001 -1 
68 1.176471e+000 -1 
91 8.500000e-001 -1 
120 8.000000e-001 -1 
65 6.000000e-001 -1 
64 7.500000e-001 -1 
66 1.250000e+000 -1 
98 7.500000e-001 -1 
107 7.500000e-001 -1 
84 7.000000e-001 -1 
106 9.500000e-001 -1 
52 1.250000e+000 -1 
90 1 -1 
50 1.176471e+000 -1 
123 9.500000e-001 -1 
82 9.000000e-001 -1 
69 8.500000e-001 -1 
72 9.500000e-001 -1 
89 8.500000e-001 -1 
124 8.000000e-001 -1 
88 8.500000e-001 -1 
78 7.500000e-001 -1 
25 1.538462e+000 -1 
59 1.333333e+000 -1 
65 1.333333e+000 -1 
102 8.500000e-001 -1 
70 8.500000e-001 -1 
72 1.111111e+000 -1 
72 1.111111e+000 -1 
63 1.333333e+000 -1 
61 1.333333e+000 -1 
83 1.111111e+000 -1 
81 1.052632e+000 -1 
34 1.666667e+000 -1 
91 1.333333e+000 -1 
63 1.428571e+000 -1 
66 1.428571e+000 -1 
82 1.250000e+000 -1 
73 1.428571e+000 -1 
81 1.538462e+000 -1 
111 1.250000e+000 -1 
100 1.538462e+000 -1 
87 1.176471e+000 -1 
136 9.000000e-001 -1 
61 1.176471e+000 -1 
83 1.111111e+000 -1 
69 9.000000e-001 -1 
49 1.176471e+000 -1 
110 1 -1 
77 8.000000e-001 -1 
84 9.000000e-001 -1 
81 1.111111e+000 -1 
117 8.000000e-001 -1 
163 8.500000e-001 -1 
93 1.111111e+000 -1 
145 8.500000e-001 -1 
101 8.000000e-001 -1 
114 9.000000e-001 -1 
165 1.111111e+000 -1 
89 8.000000e-001 -1 
147 1 -1 
136 1.111111e+000 -1 
95 9.000000e-001 -1 
115 1.111111e+000 -1 
140 8.500000e-001 -1 
119 1.176471e+000 -1 
96 1.111111e+000 -1 
97 1.250000e+000 -1 
148 1.052632e+000 -1 
75 1.176471e+000 -1 
103 1.111111e+000 -1 
105 1.176471e+000 -1 
103 1 -1 
99 1.176471e+000 -1 
108 1.176471e+000 -1 
86 1.428571e+000 -1 
106 8.500000e-001 -1 
97 1.333333e+000 -1 
111 1.250000e+000 -1 
95 8.500000e-001 -1 
123 1.111111e+000 -1 
160 1.052632e+000 -1 
78 1.333333e+000 -1 
87 1.538462e+000 -1 
72 1.111111e+000 -1 
140 1 -1 
88 9.500000e-001 -1 
116 8.500000e-001 -1 
96 1.052632e+000 -1 
67 1.176471e+000 -1 
113 1.052632e+000 -1 
95 1.111111e+000 -1 
121 9.500000e-001 -1 
77 1.333333e+000 -1 
88 9.000000e-001 -1 
55 1.666667e+000 -1 
109 1.250000e+000 -1 
137 9.000000e-001 -1 
119 1.052632e+000 -1 
60 7.500000e-001 -1 
94 8.000000e-001 -1 
70 1.052632e+000 -1 
126 1.176471e+000 -1 
88 1.538462e+000 -1 
105 1.333333e+000 -1 
52 1.538462e+000 -1 
73 1.250000e+000 -1 
74 1.538462e+000 -1 
61 1.666667e+000 -1 
62 1.818182e+000 -1 
65 1.176471e+000 -1 
83 1.333333e+000 -1 
42 1.176471e+000 -1 
39 1.111111e+000 -1 
48 7.000000e-001 -1 
52 1 -1 
34 1.111111e+000 -1 
71 1.052632e+000 -1 
29 1.333333e+000 -1 
95 9.500000e-001 -1 
39 1.333333e+000 -1 
42 1.333333e+000 -1 
52 9.500000e-001 -1 
60 7.000000e-001 -1 
26 1.176471e+000 -1 
98 8.500000e-001 -1 
100 8.500000e-001 -1 
87 1.333333e+000 -1 
60 7.000000e-001 -1 
119 1.052632e+000 -1 
59 8.000000e-001 -1 
95 8.000000e-001 -1 
147 9.000000e-001 -1 
129 8.500000e-001 -1 
130 1.052632e+000 -1 
79 9.000000e-001 -1 
128 9.000000e-001 -1 
157 1 -1 
111 1 -1 
126 8.500000e-001 -1 
114 9.000000e-001 -1 
98 9.000000e-001 -1 
102 7.000000e-001 -1 
54 1.428571e+000 -1 
92 1.052632e+000 -1 
62 1.176471e+000 -1 
27 1.428571e+000 -1 
69 1.176471e+000 -1 
52 1.250000e+000 -1 
39 1.428571e+000 -1 
36 1.538462e+000 -1 
55 1.333333e+000 -1 
57 1.250000e+000 -1 
65 9.000000e-001 -1 
67 9.000000e-001 -1 
108 1.111111e+000 -1 
62 7.000000e-001 -1 
70 1.052632e+000 -1 
72 1 -1 
48 6.500000e-001 -1 
39 9.000000e-001 -1 
89 8.000000e-001 -1 
65 5.500000e-001 -1 
62 6.000000e-001 -1 
59 6.000000e-001 -1 
52 6.500000e-001 -1 
74 6.000000e-001 -1 
66 5.000000e-001 -1 
62 6.000000e-001 -1 
78 6.000000e-001 -1 
33 5.000000e-001 -1 
54 6.000000e-001 -1 
70 6.500000e-001 -1 
91 1.052632e+000 -1 
58 8.500000e-001 -1 
39 1.250000e+000 -1 
40 1.538462e+000 -1 
83 1.176471e+000 -1 
120 9.500000e-001 -1 
37 1.176471e+000 -1 
81 1.176471e+000 -1 
72 1.111111e+000 -1 
30 1.111111e+000 -1 
31 1.176471e+000 -1 
36 1.111111e+000 -1 
25 1.428571e+000 -1 
21 1.666667e+000 -1 
42 1.428571e+000 -1 
33 1.538462e+000 -1 
31 1.428571e+000 -1 
29 1.428571e+000 -1 
76 1.250000e+000 -1 
88 8.000000e-001 -1 
102 8.000000e-001 -1 
113 7.500000e-001 -1 
101 8.500000e-001 -1 
89 1.052632e+000 -1 
55 1.428571e+000 -1 
102 1.052632e+000 -1 
74 1.176471e+000 -1 
97 1.052632e+000 -1 
95 1.111111e+000 -1 
21 1.222222e+000 -1 
67 1.250000e+000 -1 
63 1.250000e+000 -1 
101 1.176471e+000 -1 
52 1.428571e+000 -1 
67 1.333333e+000 -1 
87 1.111111e+000 -1 
59 1.250000e+000 -1 
70 1.176471e+000 -1 
97 1.176471e+000 -1 
126 1 -1 
62 1.538462e+000 -1 
57 1.428571e+000 -1 
83 1.333333e+000 -1 
80 1.333333e+000 -1 
109 1.333333e+000 -1 
113 1.250000e+000 -1 
144 1.111111e+000 -1 
93 1.250000e+000 -1 
138 1.052632e+000 -1 
57 6.000000e-001 -1 
76 8.500000e-001 -1 
66 6.000000e-001 -1 
44 9.473684e-001 -1 
50 6.000000e-001 -1 
89 7.500000e-001 -1 
103 1.052632e+000 -1 
117 9.000000e-001 -1 
89 7.500000e-001 -1 
66 7.000000e-001 -1 
51 1.111111e+000 -1 
63 1.250000e+000 -1 
114 1.052632e+000 -1 
84 1.250000e+000 -1 
102 1.052632e+000 -1 
70 1.333333e+000 -1 
96 1.111111e+000 -1 
101 9.000000e-001 -1 
108 1.176471e+000 -1 
51 1.538462e+000 -1 
102 1.111111e+000 -1 
127 9.500000e-001 -1 
86 1.052632e+000 -1 
93 1.111111e+000 -1 
84 9.000000e-001 -1 
76 1.111111e+000 -1 
101 1.052632e+000 -1 
114 1.052632e+000 -1 
106 8.500000e-001 -1 
103 9.500000e-001 -1 
72 1.250000e+000 -1 
68 1.250000e+000 -1 
67 1.333333e+000 -1 
96 1.111111e+000 -1 
63 1.333333e+000 -1 
66 1.176471e+000 -1 
65 1.250000e+000 -1 
83 1.176471e+000 -1 
83 1.176471e+000 -1 
102 1.111111e+000 -1 
72 1.111111e+000 -1 
112 1.052632e+000 -1 
82 9.500000e-001 -1 
74 7.500000e-001 -1 
93 1 -1 
77 1.052632e+000 -1 
104 1.052632e+000 -1 
83 9.000000e-001 -1 
93 9.500000e-001 -1 
119 9.000000e-001 -1 
47 1.538462e+000 -1 
116 1.052632e+000 -1 
67 1.333333e+000 -1 
52 1.538462e+000 -1 
47 1.666667e+000 -1 
41 1.333333e+000 -1 
82 1.250000e+000 -1 
55 1.333333e+000 -1 
95 1.176471e+000 -1 
103 1.111111e+000 -1 
48 6.000000e-001 -1 
90 7.500000e-001 -1 
124 7.500000e-001 -1 
76 6.000000e-001 -1 
71 7.500000e-001 -1 
105 7.500000e-001 -1 
81 7.500000e-001 -1 
103 6.000000e-001 -1 
99 6.000000e-001 -1 
100 7.500000e-001 -1 
63 8.500000e-001 -1 
117 9.500000e-001 -1 
61 1.250000e+000 -1 
88 1.052632e+000 -1 
101 1.111111e+000 -1 
70 1.333333e+000 -1 
60 1.428571e+000 -1 
63 1.333333e+000 -1 
85 1 -1 
98 9.000000e-001 -1 
53 8.500000e-001 -1 
111 7.500000e-001 -1 
57 4.500000e-001 -1 
55 6.000000e-001 -1 
67 7.000000e-001 -1 
88 9.500000e-001 -1 
69 6.000000e-001 -1 
91 1.111111e+000 -1 
61 5.500000e-001 -1 
79 6.000000e-001 -1 
96 1.333333e+000 -1 
156 1 -1 
151 1.176471e+000 -1 
62 1.333333e+000 -1 
157 1.052632e+000 -1 
68 1.250000e+000 -1 
91 1.111111e+000 -1 
111 9.000000e-001 -1 
95 1.111111e+000 -1 
162 1.052632e+000 -1 
83 9.000000e-001 -1 
142 1 -1 
80 9.000000e-001 -1 
114 9.000000e-001 -1 
100 1.052632e+000 -1 
103 9.000000e-001 -1 
100 9.000000e-001 -1 
108 8.000000e-001 -1 
166 1.052632e+000 -1 
120 1.111111e+000 -1 
45 1.333333e+000 -1 
77 1.250000e+000 -1 
58 1.333333e+000 -1 
89 1.250000e+000 -1 
87 1.111111e+000 -1 
65 1.250000e+000 -1 
70 1.428571e+000 -1 
84 1.176471e+000 -1 
86 1.333333e+000 -1 
100 1.052632e+000 -1 
95 9.500000e-001 -1 
64 1.176471e+000 -1 
33 1.538462e+000 -1 
27 1.538462e+000 -1 
20 1.538462e+000 -1 
67 1.250000e+000 -1 
22 1.428571e+000 -1 
13 1.333333e+000 -1 
29 1.333333e+000 -1 
62 1.333333e+000 -1 
106 1 -1 
95 1.250000e+000 -1 
91 1.250000e+000 -1 
19 1.538462e+000 -1 
92 8.500000e-001 -1 
79 1.176471e+000 -1 
141 1.052632e+000 -1 
129 9.000000e-001 -1 
133 1 -1 
70 1.250000e+000 -1 
35 1.428571e+000 -1 
64 1.333333e+000 -1 
77 1.176471e+000 -1 
114 8.500000e-001 -1 
105 9.000000e-001 -1 
88 1.176471e+000 -1 
89 8.500000e-001 -1 
96 1 -1 
108 8.000000e-001 -1 
61 9.000000e-001 -1 
92 8.500000e-001 -1 
59 7.000000e-001 -1 
76 8.000000e-001 -1 
90 9.000000e-001 -1 
85 6.000000e-001 -1 
74 7.500000e-001 -1 
48 5.000000e-001 -1 
97 9.000000e-001 -1 
68 8.000000e-001 -1 
91 7.500000e-001 -1 
67 1.176471e+000 -1 
81 1.250000e+000 -1 
103 9.000000e-001 -1 
103 1.111111e+000 -1 
51 1.538462e+000 -1 
103 1.176471e+000 -1 
93 9.000000e-001 -1 
107 8.500000e-001 -1 
80 9.000000e-001 -1 
114 1.052632e+000 -1 
59 1.538462e+000 -1 
55 1.538462e+000 -1 
47 1.666667e+000 -1 
60 1.538462e+000 -1 
40 1.818182e+000 -1 
51 1.428571e+000 -1 
52 1.538462e+000 -1 
43 1.666667e+000 -1 
44 1.666667e+000 -1 
45 1.538462e+000 -1 
93 7.500000e-001 -1 
76 1.250000e+000 -1 
78 1.333333e+000 -1 
89 1.176471e+000 -1 
110 8.500000e-001 -1 
46 1.250000e+000 -1 
146 1.111111e+000 -1 
62 1.052632e+000 -1 
68 8.500000e-001 -1 
65 9.000000e-001 -1 
47 1.333333e+000 -1 
82 1.111111e+000 -1 
43 1.176471e+000 -1 
112 9.000000e-001 -1 
91 1.250000e+000 -1 
60 1.333333e+000 -1 
69 1.176471e+000 -1 
39 1.666667e+000 -1 
57 1.176471e+000 -1 
41 1.538462e+000 -1 
38 1.818182e+000 -1 
36 1.666667e+000 -1 
57 1.666667e+000 -1 
32 1.666667e+000 -1 
24 1.818182e+000 -1 
61 1.333333e+000 -1 
20 1.818182e+000 -1 
39 1.428571e+000 -1 
36 1.538462e+000 -1 
27 1.666667e+000 -1 
84 1.333333e+000 -1 
63 1.666667e+000 -1 
118 1.176471e+000 -1 
92 1.111111e+000 -1 
93 1.052632e+000 -1 
102 1.111111e+000 -1 
124 1.052632e+000 -1 
97 1.111111e+000 -1 
81 1.250000e+000 -1 
79 1.538462e+000 -1 
58 8.000000e-001 -1 
49 7.000000e-001 -1 
59 8.500000e-001 -1 
43 6.000000e-001 -1 
75 8.000000e-001 -1 
78 8.000000e-001 -1 
77 6.000000e-001 -1 
61 7.500000e-001 -1 
53 5.500000e-001 -1 
53 8.000000e-001 -1 
79 1.250000e+000 -1 
72 1.052632e+000 -1 
76 9.000000e-001 -1 
90 1.176471e+000 -1 
77 1.052632e+000 -1 
89 1.250000e+000 -1 
64 1.250000e+000 -1 
109 1.176471e+000 -1 
71 1.333333e+000 -1 
92 1.052632e+000 -1 
64 1.333333e+000 -1 
44 1.333333e+000 -1 
63 1.250000e+000 -1 
36 1.176471e+000 -1 
84 1.052632e+000 -1 
47 1.250000e+000 -1 
68 1.250000e+000 -1 
73 9.000000e-001 -1 
43 1.538462e+000 -1 
32 1.333333e+000 -1 
83 1.111111e+000 -1 
109 1.176471e+000 -1 
89 1.176471e+000 -1 
114 1.176471e+000 -1 
76 1.250000e+000 -1 
57 1.250000e+000 -1 
71 1.333333e+000 -1 
102 9.500000e-001 -1 
64 8.500000e-001 -1 
124 9.000000e-001 -1 
83 1.176471e+000 -1 
75 1.111111e+000 -1 
43 9.000000e-001 -1 
87 1.176471e+000 -1 
41 7.000000e-001 -1 
39 1 -1 
39 1.111111e+000 -1 
56 1.111111e+000 -1 
31 1.818182e+000 -1 
38 1.176471e+000 -1 
59 1.176471e+000 -1 
73 9.000000e-001 -1 
76 7.000000e-001 -1 
46 1.250000e+000 -1 
89 1.052632e+000 -1 
80 1.052632e+000 -1 
42 1.428571e+000 -1 
99 1 -1 
85 8.500000e-001 -1 
104 1.111111e+000 -1 
81 8.500000e-001 -1 
51 1.333333e+000 -1 
30 1.333333e+000 -1 
33 1.428571e+000 -1 
65 9.000000e-001 -1 
83 1.052632e+000 -1 
80 1.176471e+000 -1 
19 1.666667e+000 -1 
24 1.538462e+000 -1 
50 9.500000e-001 -1 
96 1.111111e+000 -1 
133 9.000000e-001 -1 
116 1.111111e+000 -1 
103 8.500000e-001 -1 
131 1.052632e+000 -1 
126 1.052632e+000 -1 
104 1.250000e+000 -1 
128 1.111111e+000 -1 
103 1.052632e+000 -1 
78 7.500000e-001 -1 
43 1.666667e+000 -1 
82 1.250000e+000 -1 
59 1.428571e+000 -1 
52 1.666667e+000 -1 
83 1.250000e+000 -1 
67 1.333333e+000 -1 
100 1.111111e+000 -1 
107 1.111111e+000 -1 
78 1.111111e+000 -1 
90 1.111111e+000 -1 
82 1.176471e+000 -1 
81 1.428571e+000 -1 
60 1.538462e+000 -1 
98 1.333333e+000 -1 
63 1.538462e+000 -1 
108 1 -1 
101 8.000000e-001 -1 
98 1.052632e+000 -1 
98 9.500000e-001 -1 
62 7.500000e-001 -1 
75 1.250000e+000 -1 
126 9.500000e-001 -1 
97 1.052632e+000 -1 
132 1 -1 
97 1.250000e+000 -1 
90 1.333333e+000 -1 
107 1 -1 
67 1.333333e+000 -1 
84 1.333333e+000 -1 
97 1.111111e+000 -1 
89 1.111111e+000 -1 
99 8.000000e-001 -1 
122 9.500000e-001 -1 
63 1.428571e+000 -1 
70 1.333333e+000 -1 
82 1.111111e+000 -1 
48 1.428571e+000 -1 
62 1.176471e+000 -1 
76 1.333333e+000 -1 
113 1.052632e+000 -1 
71 1.052632e+000 -1 
77 8.500000e-001 -1 
52 8.500000e-001 -1 
46 1.250000e+000 -1 
70 7.000000e-001 -1 
80 1 -1 
50 1.111111e+000 -1 
56 1.176471e+000 -1 
53 1.333333e+000 -1 
76 9.000000e-001 -1 
89 8.000000e-001 -1 
83 1 -1 
47 1.250000e+000 -1 
80 9.500000e-001 -1 
58 1.176471e+000 -1 
91 7.000000e-001 -1 
84 8.500000e-001 -1 
75 1.111111e+000 -1 
72 7.500000e-001 -1 
76 9.000000e-001 -1 
128 1 -1 
124 9.500000e-001 -1 
111 9.500000e-001 -1 
65 1.250000e+000 -1 
53 1.333333e+000 -1 
106 9.000000e-001 -1 
70 1.176471e+000 -1 
53 1.052632e+000 -1 
89 8.500000e-001 -1 
95 1.111111e+000 -1 
96 8.500000e-001 -1 
82 1.052632e+000 -1 
58 1.111111e+000 -1 
62 9.500000e-001 -1 
61 1.176471e+000 -1 
92 7.500000e-001 -1 
104 8.000000e-001 -1 
95 9.000000e-001 -1 
78 9.000000e-001 -1 
116 8.000000e-001 -1 
62 1.111111e+000 -1 
55 1.333333e+000 -1 
51 1.111111e+000 -1 
48 1.428571e+000 -1 
53 1.052632e+000 -1 
59 1.176471e+000 -1 
62 1 -1 
92 1 -1 
62 1.250000e+000 -1 
57 1.250000e+000 -1 
86 8.500000e-001 -1 
52 7.500000e-001 -1 
76 8.000000e-001 -1 
121 1 -1 
98 9.500000e-001 -1 
74 8.000000e-001 -1 
80 8.500000e-001 -1 
69 1.176471e+000 -1 
80 8.500000e-001 -1 
107 9.500000e-001 -1 
61 1.176471e+000 -1 
45 1.250000e+000 -1 
21 1.333333e+000 -1 
35 1.111111e+000 -1 
92 1.052632e+000 -1 
42 1.538462e+000 -1 
64 1.250000e+000 -1 
94 1.250000e+000 -1 
56 1.333333e+000 -1 
84 1.333333e+000 -1 
47 7.000000e-001 -1 
63 6.500000e-001 -1 
57 7.500000e-001 -1 
66 7.000000e-001 -1 
53 8.500000e-001 -1 
62 7.000000e-001 -1 
48 7.500000e-001 -1 
84 7.500000e-001 -1 
44 7.500000e-001 -1 
40 7.000000e-001 -1 
109 1.052632e+000 -1 
66 8.000000e-001 -1 
101 9.000000e-001 -1 
76 8.500000e-001 -1 
99 8.000000e-001 -1 
91 7.000000e-001 -1 
75 8.500000e-001 -1 
69 1 -1 
63 9.000000e-001 -1 
84 8.500000e-001 -1 
86 1.111111e+000 -1 
62 1.176471e+000 -1 
76 8.500000e-001 -1 
64 1.111111e+000 -1 
85 1.111111e+000 -1 
77 9.500000e-001 -1 
62 1.176471e+000 -1 
101 9.500000e-001 -1 
83 1.111111e+000 -1 
73 1 -1 
150 1.111111e+000 -1 
103 8.500000e-001 -1 
107 1.176471e+000 -1 
85 6.500000e-001 -1 
56 8.000000e-001 -1 
71 8.500000e-001 -1 
87 9.000000e-001 -1 
84 8.000000e-001 -1 
75 1.176471e+000 -1 
80 9.000000e-001 -1 
55 1.333333e+000 -1 
68 1.052632e+000 -1 
56 1.052632e+000 -1 
71 8.500000e-001 -1 
62 1.111111e+000 -1 
57 1.176471e+000 -1 
84 1.176471e+000 -1 
62 1.176471e+000 -1 
60 1.333333e+000 -1 
55 1.250000e+000 -1 
85 1.052632e+000 -1 
84 9.000000e-001 -1 
86 1.111111e+000 -1 
98 9.000000e-001 -1 
114 9.000000e-001 -1 
105 9.500000e-001 -1 
85 8.500000e-001 -1 
100 7.500000e-001 -1 
105 1 -1 
97 9.000000e-001 -1 
54 1 -1 
47 7.500000e-001 -1 
111 1.111111e+000 -1 
23 1.818182e+000 -1 
146 9.500000e-001 -1 
44 6.000000e-001 -1 
45 6.000000e-001 -1 
23 5.500000e-001 -1 
47 6.000000e-001 -1 
58 7.500000e-001 -1 
54 5.500000e-001 -1 
69 6.000000e-001 -1 
95 7.500000e-001 -1 
78 5.500000e-001 -1 
66 5.000000e-001 -1 
26 5.000000e-001 -1 
87 5.500000e-001 -1 
52 7.000000e-001 -1 
73 7.500000e-001 -1 
101 8.000000e-001 -1 
89 9.500000e-001 -1 
44 8.500000e-001 -1 
70 6.500000e-001 -1 
77 9.500000e-001 -1 
62 7.000000e-001 -1 
95 9.000000e-001 -1 
55 7.500000e-001 -1 
92 7.500000e-001 -1 
69 6.000000e-001 -1 
73 8.000000e-001 -1 
88 8.500000e-001 -1 
95 6.500000e-001 -1 
75 1.111111e+000 -1 
124 1.111111e+000 -1 
137 9.000000e-001 -1 
165 9.500000e-001 -1 
135 1.111111e+000 -1 
119 1.250000e+000 -1 
113 1.176471e+000 -1 
127 1.111111e+000 -1 
84 9.000000e-001 -1 
109 1.176471e+000 -1 
98 1.111111e+000 -1 
89 9.000000e-001 -1 
94 1.111111e+000 -1 
66 7.500000e-001 -1 
92 1.111111e+000 -1 
71 1.428571e+000 -1 
61 1.428571e+000 -1 
48 5.500000e-001 -1 
92 8.000000e-001 -1 
68 7.000000e-001 -1 
62 6.500000e-001 -1 
71 8.000000e-001 -1 
77 7.500000e-001 -1 
102 8.500000e-001 -1 
87 1.333333e+000 -1 
77 1.250000e+000 -1 
91 1.052632e+000 -1 
108 1.176471e+000 -1 
65 1.333333e+000 -1 
77 8.500000e-001 -1 
24 1.538462e+000 -1 
52 7.000000e-001 -1 
79 8.000000e-001 -1 
117 8.500000e-001 -1 
52 9.000000e-001 -1 
122 9.500000e-001 -1 
106 1.111111e+000 -1 
124 9.000000e-001 -1 
79 8.000000e-001 -1 
77 7.500000e-001 -1 
32 9.000000e-001 -1 
65 6.000000e-001 -1 
161 1.052632e+000 -1 
63 1.428571e+000 -1 
111 1.176471e+000 -1 
80 1.176471e+000 -1 
104 1.111111e+000 -1 
69 1.333333e+000 -1 
32 1.428571e+000 -1 
56 1.428571e+000 -1 
84 1.052632e+000 -1 
67 1.333333e+000 -1 
68 1.250000e+000 -1 
91 9.500000e-001 -1 
100 1.111111e+000 -1 
56 1.428571e+000 -1 
44 1.428571e+000 -1 
57 1.176471e+000 -1 
118 9.000000e-001 -1 
78 9.000000e-001 -1 
53 8.000000e-001 -1 
